threshold,missclasified,tag_correct,tag_incorrect,CER
0.0,6169,20371,0,0.30283245790584656
5.0000000000000005e-12,6189,20337,34,0.30381424574149524
1.0000000000000001e-11,6189,20337,34,0.30381424574149524
1.5e-11,6189,20337,34,0.30381424574149524
2.0000000000000002e-11,6189,20337,34,0.30381424574149524
2.5000000000000004e-11,6189,20337,34,0.30381424574149524
3e-11,6189,20337,34,0.30381424574149524
3.5e-11,6189,20337,34,0.30381424574149524
4.0000000000000004e-11,6189,20337,34,0.30381424574149524
4.5000000000000006e-11,6189,20337,34,0.30381424574149524
5.000000000000001e-11,6189,20337,34,0.30381424574149524
5.5000000000000004e-11,6189,20337,34,0.30381424574149524
6e-11,6189,20337,34,0.30381424574149524
6.500000000000001e-11,6189,20337,34,0.30381424574149524
7e-11,6189,20337,34,0.30381424574149524
7.500000000000001e-11,6189,20337,34,0.30381424574149524
8.000000000000001e-11,6189,20337,34,0.30381424574149524
8.5e-11,6189,20337,34,0.30381424574149524
9.000000000000001e-11,6189,20337,34,0.30381424574149524
9.500000000000001e-11,6189,20337,34,0.30381424574149524
1e-10,6189,20337,34,0.30381424574149524
